2024-07-26 11:19:24|1|211399710|0|Under way using engine|fastright|3.8|true|8.5761|53.5353|103.2|113|24|0|Not available|false|49304
2024-07-26 11:19:29|1|211233660|15|Not defined|undefined|0|false|8.5778|53.5366|36.6|228|28|0|Not available|false|49271
2024-07-26 11:19:30|3|211399710|0|Under way using engine|fastright|3.3|true|8.5762|53.5353|108.1|115|30|0|Not available|false|3744
2024-07-26 11:19:31|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|279.4|511|32|0|Not available|true|99482
2024-07-26 11:19:33|5|210525000|9466233|5BCL6|HILDA B|70|Cargo - all ships of this type|75|13|4|9|1|04-25T08:00Z|undefined|4|25|8|0|4|DEBRE|0
2024-07-26 11:19:34|1|211595610|0|Under way using engine|nan|0|false|8.5804|53.5366|293|511|35|0|Not available|true|49350
2024-07-26 11:19:34|1|211399710|0|Under way using engine|fastright|3.1|true|8.5763|53.5352|110.2|116|34|0|Not available|false|34067
2024-07-26 11:19:35|3|211322590|5|Moored|undefined|0|false|8.5768|53.534|69.7|244|39|0|Not available|false|216938
2024-07-26 11:19:37|1|211540110|0|Under way using engine|undefined|0|false|8.5775|53.5365|249.1|233|37|0|Not available|false|21068
2024-07-26 11:19:38|3|211411980|5|Moored|undefined|0|true|8.5823|53.5379|321.2|231|35|0|Not available|false|84794
2024-07-26 11:19:40|1|211116250|0|Under way using engine|nan|0.6|false|8.5768|53.5302|200|511|38|1|No special maneuver|false|21068
2024-07-26 11:19:40|3|211399710|0|Under way using engine|fastright|2.8|true|8.5764|53.5352|111.6|118|40|0|Not available|false|3872
2024-07-26 11:19:41|1|211599340|0|Under way using engine|nan|0|false|8.5804|53.5364|276.7|511|41|0|Not available|true|21068
2024-07-26 11:19:42|3|211220910|5|Moored|nan|0|true|8.5785|53.5282|360|511|42|0|Not available|true|84314
2024-07-26 11:19:43|1|211595610|0|Under way using engine|nan|0|false|8.5803|53.5365|290.6|511|44|0|Not available|true|82118
2024-07-26 11:19:47|3|211399710|0|Under way using engine|fastright|2.6|true|8.5765|53.5352|111.6|121|46|0|Not available|false|8112
2024-07-26 11:19:50|1|211116250|0|Under way using engine|nan|0.9|false|8.5768|53.5302|197.8|511|49|1|No special maneuver|false|67410
2024-07-26 11:19:52|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|275.7|511|52|0|Not available|true|2258
2024-07-26 11:19:53|5|211399710|0|DA7304|GREIF|52|Tug|12|11|2|5|3|00-00T24:60Z|undefined|0|0|24|60|0||0
2024-07-26 11:19:57|3|211399710|0|Under way using engine|fastright|2.4|true|8.5767|53.5351|114.8|127|57|0|Not available|false|7840
2024-07-26 11:19:58|1|211233660|15|Not defined|undefined|0|false|8.5778|53.5366|36.6|228|57|0|Not available|false|67741
2024-07-26 11:20:00|1|211599340|0|Under way using engine|nan|0|false|8.5804|53.5364|275.1|511|1|0|Not available|true|49301
2024-07-26 11:20:04|1|211595610|0|Under way using engine|nan|0|true|8.5803|53.5365|285|511|5|0|Not available|true|32935
2024-07-26 11:20:08|1|211540110|0|Under way using engine|undefined|0|false|8.5775|53.5364|227.3|234|8|0|Not available|false|114808
